,z,SNR,GLON,GLAT,Msz,Y500
941,0.19200000166893005,4.842597007751465,209.53394921522982,43.32672363942746,3.8172061443328857,3.8234875202178955
942,0.032600000500679016,12.207853317260742,209.5459007168141,-36.50640056152335,2.7138853073120117,14.307116508483887
943,0.6769999861717224,9.562637329101562,209.79308819105248,10.230562981605175,10.727317810058594,2.391319751739502
944,0.3190000057220459,5.055756568908691,210.01537617051156,50.857706641723674,4.956007957458496,2.5439298152923584
945,-1.0,4.73316764831543,210.02626220016415,-56.382904455655876,0.0,4.7840728759765625
946,0.32199999690055847,6.6956400871276855,210.08526709519165,-60.96779416819689,6.0549540519714355,1.3029876947402954
947,0.06199999898672104,5.487170219421387,210.22400189761296,15.56714608576145,2.0313494205474854,5.532467842102051
948,-1.0,9.844675064086914,210.3765746632927,-37.00662995595674,0.0,13.663378715515137
949,-1.0,5.645291805267334,210.57376004484212,-44.61572225728972,0.0,2.638108253479004
950,0.47999998927116394,7.556130409240723,210.64853913566427,17.0971562711685,7.790245532989502,1.4843076467514038
951,-1.0,7.373376846313477,210.71959216094652,63.081170068961846,0.0,1.2190542221069336
952,-1.0,6.318051815032959,210.78491069263274,-36.252986882937535,0.0,2.4650819301605225
953,0.5048999786376953,5.587584495544434,211.21237416712705,38.665910291512425,6.990733623504639,1.3774702548980713
954,-1.0,5.196188449859619,211.31224227769275,-60.28201585477095,0.0,1.987473487854004
955,0.18799999356269836,5.880768775939941,212.25279760530412,-53.203249763624484,4.342922210693359,1.8680418729782104
956,0.5419765710830688,4.781821250915527,212.44395567700386,63.1911620126714,5.6593708992004395,2.5931010246276855
957,0.5048999786376953,5.3649091720581055,212.50206123110897,-61.385965669941754,6.218674182891846,2.270674705505371
958,0.2186712622642517,4.676139831542969,212.80306337416252,50.6374251785363,4.016582489013672,5.252823352813721
959,0.22750000655651093,8.556296348571777,212.82622264736102,-84.04064200560708,5.679254055023193,2.916429281234741
960,0.5899999737739563,4.850892543792725,212.93228118654974,-54.044796387742,6.215020179748535,1.1789827346801758
961,0.3160000145435333,5.2646355628967285,213.2789132869279,78.38566544378071,4.81576681137085,0.8396704792976379
962,0.320499986410141,4.500935077667236,213.30548272279924,50.99120504616974,4.708586692810059,1.2412420511245728
963,0.5586000084877014,6.595682144165039,213.3936916321315,80.59449657461978,7.03422212600708,1.2868129014968872
964,-1.0,5.009079933166504,213.73360741389897,-56.157294429276504,0.0,1.837734341621399
965,0.2556999921798706,6.7861809730529785,214.0865516903724,23.15317072952982,5.692354202270508,2.2343482971191406
966,0.15399999916553497,7.539727687835693,214.61320820592528,-22.70674759737979,5.394048690795898,6.2096943855285645
967,0.23989999294281006,8.31130599975586,215.19948051926542,-49.65196022304832,5.993477821350098,2.7345123291015625
968,0.335999995470047,6.025511741638184,215.2476523303658,-26.10296158456599,6.242377758026123,1.6851390600204468
969,-1.0,4.758413791656494,215.25509191948768,-87.1472672190738,0.0,0.7276882529258728
970,0.21969999372959137,11.335476875305176,215.5118250700101,6.584655025250967,8.037874221801758,4.645290374755859
971,0.2491876184940338,6.546200275421143,215.61166877529735,22.612151535360283,5.19490909576416,1.2345446348190308
972,-1.0,4.534292697906494,215.75445712377356,-32.97957643196003,0.0,0.9520883560180664
